(260, 468)
(259, 466)
(263, 456)
(258, 451)
(249, 453)
(243, 443)
(251, 438)
(245, 427)
(237, 429)
(234, 417)
(243, 414)
(244, 405)
(232, 401)
(232, 390)
(240, 390)
(245, 383)
(239, 375)
(235, 374)
(239, 362)
(246, 364)
(252, 359)
(251, 352)
(244, 348)
(250, 339)
(255, 343)
(262, 340)
(264, 333)
(259, 327)
(266, 320)
(271, 324)
(280, 323)
(282, 315)
(279, 310)
(288, 304)
(291, 309)
(300, 311)
(305, 305)
(303, 299)
(313, 295)
(316, 301)
(322, 305)
(329, 300)
(329, 294)
(341, 293)
(341, 299)
(346, 305)
(355, 301)
(356, 296)
(366, 298)
(365, 303)
(369, 310)
(378, 309)
(382, 303)
(390, 308)
(388, 314)
(390, 322)
(399, 322)
(404, 318)
(411, 325)
(407, 331)
(408, 338)
(416, 341)
(421, 338)
(428, 349)
(422, 353)
(422, 360)
(428, 365)
(435, 364)
(438, 374)
(429, 377)
(426, 384)
(413, 387)
(414, 395)
(414, 401)
(408, 411)
(401, 417)
(390, 422)
(380, 428)
(372, 438)
(367, 447)
(357, 451)
(350, 461)
(342, 466)
(335, 471)
(334, 480)
(319, 474)
(305, 472)
(295, 469)
(280, 468)
(260, 468)
