(315, 473)
(319, 446)
(329, 414)
(316, 444)
(298, 469)
(294, 469)
(307, 440)
(324, 412)
(303, 438)
(269, 465)
(294, 434)
(322, 408)
(293, 428)
(253, 446)
(286, 421)
(319, 404)
(285, 416)
(243, 421)
(283, 407)
(317, 400)
(283, 402)
(240, 395)
(282, 393)
(317, 394)
(284, 386)
(244, 367)
(288, 378)
(319, 390)
(288, 375)
(254, 347)
(294, 367)
(321, 386)
(296, 364)
(269, 327)
(303, 356)
(325, 382)
(306, 352)
(291, 312)
(315, 347)
(329, 380)
(318, 347)
(313, 305)
(327, 345)
(335, 378)
(332, 345)
(338, 301)
(342, 344)
(340, 379)
(346, 345)
(363, 304)
(356, 347)
(344, 380)
(360, 351)
(386, 316)
(369, 354)
(348, 383)
(370, 356)
(405, 331)
(378, 364)
(351, 386)
(379, 367)
(420, 350)
(385, 375)
(354, 390)
(385, 379)
(429, 372)
(387, 389)
(356, 395)
(388, 392)
(413, 395)
(413, 400)
(389, 401)
(356, 400)
(388, 405)
(407, 412)
(401, 417)
(386, 414)
(355, 404)
(384, 419)
(389, 423)
(380, 428)
(352, 408)
(377, 430)
(372, 437)
(348, 411)
(369, 441)
(363, 449)
(344, 415)
(355, 446)
(357, 452)
(352, 461)
(346, 449)
(338, 416)
(342, 449)
(340, 466)
(334, 480)
(333, 471)
(333, 449)
(334, 416)
(328, 449)
(319, 474)
(315, 474)
