(310, 245)
(312, 241)
(314, 236)
(317, 233)
(324, 230)
(330, 225)
(332, 224)
(335, 224)
(338, 228)
(347, 228)
(352, 224)
(355, 222)
(359, 224)
(363, 227)
(367, 225)
(363, 208)
(349, 198)
(349, 185)
(345, 183)
(344, 187)
(340, 183)
(342, 175)
(348, 164)
(354, 160)
(363, 159)
(367, 160)
(381, 160)
(406, 128)
(422, 96)
(422, 87)
(431, 81)
(431, 77)
(421, 73)
(418, 69)
(409, 67)
(405, 54)
(402, 43)
(409, 35)
(405, 33)
(396, 30)
(391, 27)
(389, 23)
(391, 18)
(394, 13)
(401, 7)
(413, 4)
(424, 4)
(434, 3)
(442, 8)
(467, 22)
(471, 24)
(472, 25)
(476, 23)
(482, 21)
(489, 19)
(496, 18)
(501, 18)
(506, 18)
(509, 22)
(510, 27)
(508, 33)
(504, 39)
(501, 42)
(495, 47)
(493, 53)
(495, 59)
(501, 65)
(502, 69)
(502, 72)
(499, 75)
(491, 76)
(490, 80)
(496, 92)
(500, 96)
(513, 101)
(522, 105)
(529, 110)
(552, 107)
(553, 103)
(552, 100)
(546, 96)
(545, 91)
(540, 93)
(538, 92)
(536, 87)
(532, 85)
(529, 87)
(529, 87)
(529, 88)
(529, 85)
(524, 78)
(517, 77)
(516, 74)
(518, 73)
(519, 61)
(519, 57)
(525, 57)
(530, 51)
(527, 46)
(533, 38)
(531, 35)
(537, 30)
(533, 28)
(536, 25)
(534, 22)
(533, 17)
(534, 10)
(530, 9)
(524, 7)
(515, 4)
(501, 4)
(492, 4)
(481, 8)
(477, 10)
(472, 10)
(467, 7)
(462, 3)
(383, 2)
(375, 7)
(371, 12)
(367, 18)
(365, 26)
(368, 31)
(371, 38)
(376, 40)
(379, 46)
(380, 51)
(378, 62)
(381, 70)
(385, 71)
(383, 76)
(386, 84)
(393, 82)
(390, 89)
(393, 91)
(389, 94)
(394, 100)
(388, 102)
(389, 106)
(385, 107)
(387, 111)
(379, 117)
(381, 126)
(376, 126)
(375, 133)
(369, 137)
(367, 133)
(354, 140)
(349, 140)
(348, 136)
(336, 139)
(335, 145)
(333, 146)
(332, 153)
(321, 159)
(321, 170)
(314, 186)
(315, 191)
(308, 198)
(309, 204)
(306, 207)
(309, 211)
(291, 225)
(291, 232)
(288, 235)
(291, 242)
(293, 249)
(313, 243)
(313, 240)
(314, 237)
(320, 233)
(328, 229)
(331, 225)
