(535, 269)
(538, 266)
(537, 261)
(533, 256)
(529, 258)
(524, 260)
(522, 264)
(520, 273)
(518, 273)
(518, 268)
(521, 259)
(525, 251)
(526, 246)
(529, 245)
(531, 240)
(531, 227)
(523, 234)
(528, 222)
(523, 223)
(520, 223)
(522, 218)
(514, 218)
(519, 213)
(522, 209)
(521, 203)
(523, 201)
(525, 193)
(520, 193)
(520, 191)
(522, 188)
(531, 184)
(531, 178)
(536, 182)
(544, 170)
(545, 170)
(542, 178)
(550, 171)
(551, 171)
(546, 179)
(555, 174)
(556, 176)
(545, 184)
(544, 188)
(557, 178)
(558, 182)
(564, 178)
(576, 182)
(602, 184)
(608, 190)
(609, 188)
(606, 180)
(615, 185)
(619, 184)
(620, 189)
(616, 192)
(616, 194)
(629, 187)
(631, 188)
(623, 193)
(625, 196)
(631, 192)
(641, 171)
(648, 166)
(650, 166)
(649, 171)
(647, 177)
(640, 186)
(634, 193)
(624, 201)
(625, 203)
(634, 198)
(642, 189)
(647, 183)
(655, 168)
(656, 168)
(650, 181)
(644, 191)
(641, 197)
(628, 208)
(628, 212)
(635, 205)
(647, 198)
(644, 204)
(631, 213)
(631, 217)
(652, 201)
(653, 202)
(649, 209)
(649, 210)
(653, 206)
(655, 202)
(659, 197)
(663, 190)
(665, 185)
(666, 187)
(663, 195)
(656, 205)
(654, 210)
(651, 212)
(649, 218)
(639, 227)
(639, 229)
(640, 229)
(645, 225)
(651, 219)
(658, 214)
(660, 210)
(666, 202)
(667, 204)
(662, 211)
(660, 216)
(646, 231)
(649, 231)
(654, 227)
(662, 218)
(670, 209)
(673, 203)
(677, 203)
(680, 210)
(680, 216)
(679, 233)
(674, 239)
(657, 259)
(660, 272)
(651, 282)
(646, 288)
(636, 294)
(633, 296)
(628, 300)
(628, 305)
(605, 313)
(576, 315)
(580, 299)
(589, 288)
(583, 287)
(568, 275)
(546, 275)
(539, 265)
(538, 262)
(534, 258)
(531, 257)
(524, 260)
