(395, 266)
(397, 277)
(397, 278)
(397, 285)
(399, 294)
(397, 299)
(396, 311)
(400, 331)
(408, 368)
(412, 376)
(414, 381)
(419, 394)
(432, 418)
(445, 442)
(456, 467)
(460, 478)
(470, 490)
(476, 505)
(481, 514)
(485, 526)
(487, 534)
(491, 538)
(469, 536)
(460, 525)
(451, 510)
(451, 505)
(447, 495)
(441, 492)
(441, 486)
(436, 485)
(437, 476)
(432, 474)
(433, 465)
(429, 463)
(428, 460)
(422, 458)
(412, 433)
(413, 429)
(410, 429)
(409, 426)
(404, 419)
(401, 418)
(398, 416)
(396, 415)
(397, 410)
(393, 409)
(392, 402)
(387, 399)
(389, 393)
(387, 391)
(387, 386)
(382, 385)
(382, 377)
(375, 373)
(380, 356)
(378, 349)
(377, 351)
(373, 348)
(375, 343)
(371, 341)
(374, 338)
(374, 333)
(371, 333)
(365, 329)
(367, 329)
(370, 325)
(366, 325)
(365, 322)
(359, 321)
(356, 319)
(347, 321)
(351, 316)
(347, 316)
(345, 314)
(340, 315)
(340, 311)
(337, 310)
(334, 310)
(330, 307)
(330, 304)
(326, 304)
(326, 299)
(323, 299)
(324, 289)
(322, 288)
(318, 292)
(317, 292)
(318, 288)
(315, 283)
(315, 280)
(308, 271)
(306, 265)
(300, 261)
(300, 258)
(291, 248)
(291, 243)
(311, 240)
(319, 241)
(323, 245)
(326, 253)
(332, 257)
(337, 257)
(342, 257)
(347, 255)
(357, 249)
(352, 256)
(351, 257)
(348, 260)
(345, 263)
(343, 263)
(329, 262)
(331, 268)
(336, 276)
(338, 280)
(342, 281)
(350, 286)
(356, 293)
(358, 296)
(372, 296)
(380, 294)
(387, 290)
(390, 283)
(393, 276)
(394, 276)
(395, 268)
(396, 277)
(397, 283)
(397, 297)
