(542, 213)
(546, 215)
(546, 218)
(551, 216)
(553, 213)
(555, 213)
(559, 212)
(567, 217)
(575, 220)
(578, 220)
(584, 220)
(588, 219)
(590, 219)
(590, 216)
(580, 214)
(581, 213)
(588, 212)
(590, 212)
(591, 210)
(584, 210)
(575, 210)
(570, 209)
(566, 208)
(558, 205)
(556, 205)
(554, 207)
(551, 208)
(549, 211)
(544, 211)
(543, 211)
(542, 213)
(543, 214)
(546, 214)
(546, 218)
(552, 217)
(-1, -1)
(566, 198)
(566, 197)
(568, 196)
(570, 196)
(574, 195)
(573, 191)
(578, 191)
(581, 192)
(584, 195)
(588, 196)
(592, 196)
(591, 198)
(597, 203)
(600, 207)
(597, 205)
(593, 203)
(587, 201)
(583, 200)
(577, 198)
(575, 198)
(569, 199)
(567, 199)
(566, 199)
(566, 198)
(567, 197)
(571, 195)
(574, 195)
(-1, -1)
(582, 205)
(585, 205)
(587, 205)
(588, 207)
(586, 208)
(584, 207)
(583, 205)
(584, 205)
(585, 205)
(-1, -1)
(575, 203)
(574, 204)
(569, 204)
(565, 204)
(565, 202)
(569, 202)
(572, 202)
(575, 203)
(574, 204)
