(311, 400)
(324, 402)
(338, 402)
(347, 402)
(356, 399)
(363, 397)
(359, 402)
(356, 408)
(353, 414)
(348, 419)
(349, 426)
(359, 426)
(362, 430)
(367, 433)
(374, 434)
(376, 436)
(379, 432)
(383, 433)
(385, 427)
(393, 419)
(394, 416)
(398, 413)
(400, 408)
(401, 394)
(408, 402)
(415, 394)
(421, 385)
(424, 380)
(424, 373)
(427, 367)
(432, 353)
(434, 345)
(436, 339)
(434, 330)
(438, 322)
(438, 312)
(437, 310)
(440, 309)
(441, 293)
(443, 288)
(441, 284)
(444, 275)
(440, 265)
(442, 233)
(439, 227)
(439, 221)
(434, 211)
(425, 203)
(432, 203)
(421, 192)
(430, 196)
(421, 187)
(430, 187)
(419, 178)
(432, 180)
(420, 172)
(428, 174)
(422, 165)
(415, 159)
(413, 147)
(408, 140)
(403, 140)
(402, 138)
(395, 139)
(394, 136)
(388, 138)
(386, 136)
(379, 138)
(377, 133)
(372, 134)
(369, 131)
(364, 134)
(360, 133)
(355, 135)
(353, 131)
(348, 132)
(347, 127)
(346, 131)
(343, 127)
(336, 131)
(331, 128)
(327, 130)
(323, 126)
(319, 129)
(313, 125)
(309, 131)
(306, 126)
(303, 131)
(297, 126)
(296, 131)
(289, 127)
(287, 130)
(282, 126)
(280, 132)
(274, 128)
(274, 135)
(268, 131)
(264, 135)
(256, 134)
(256, 139)
(251, 138)
(252, 142)
(246, 142)
(247, 146)
(244, 149)
(245, 154)
(239, 154)
(243, 160)
(236, 163)
(242, 164)
(233, 169)
(238, 170)
(231, 177)
(237, 176)
(227, 184)
(237, 180)
(229, 190)
(237, 189)
(229, 198)
(237, 195)
(232, 202)
(239, 205)
(229, 212)
(238, 210)
(232, 215)
(238, 215)
(233, 220)
(227, 227)
(224, 237)
(224, 246)
(226, 253)
(226, 259)
(227, 267)
(227, 277)
(224, 291)
(223, 304)
(225, 311)
(228, 319)
(231, 330)
(234, 340)
(235, 349)
(237, 361)
(241, 372)
(248, 385)
(252, 391)
(258, 397)
(264, 402)
(268, 396)
(272, 398)
(272, 406)
(279, 414)
(278, 419)
(284, 426)
(292, 431)
(292, 435)
(296, 438)
(299, 438)
(301, 442)
(308, 439)
(313, 435)
(317, 435)
(319, 430)
(321, 428)
(325, 426)
(327, 426)
(332, 424)
(331, 416)
(326, 416)
(318, 408)
(318, 404)
(311, 400)
(324, 402)
