(282, 309)
(279, 309)
(269, 299)
(275, 306)
(269, 305)
(262, 301)
(260, 294)
(262, 288)
(266, 282)
(275, 282)
(281, 289)
(288, 295)
(283, 297)
(278, 295)
(273, 300)
(278, 308)
(282, 310)
(289, 310)
(295, 307)
(299, 310)
(299, 311)
(295, 310)
(288, 310)
(281, 310)
(295, 314)
(298, 316)
(305, 314)
(311, 309)
(312, 305)
(311, 295)
(310, 279)
(313, 290)
(305, 292)
(295, 287)
(293, 293)
(286, 296)
(280, 294)
(272, 299)
(274, 304)
(269, 306)
(263, 300)
(260, 291)
(265, 284)
(269, 279)
(278, 276)
(287, 260)
(296, 243)
(290, 239)
