(295, 249)
(301, 237)
(299, 225)
(291, 208)
(280, 201)
(271, 200)
(254, 201)
(277, 208)
(284, 212)
(282, 231)
(286, 214)
(289, 207)
(289, 234)
(292, 209)
(295, 231)
(299, 213)
(299, 229)
(312, 200)
(310, 217)
(315, 235)
(320, 250)
(317, 230)
(320, 208)
(332, 190)
(332, 205)
(340, 226)
(339, 225)
(331, 225)
(326, 233)
(337, 230)
(344, 230)
(351, 232)
(359, 237)
(369, 244)
(377, 254)
(367, 249)
(349, 245)
(337, 248)
(320, 257)
(337, 246)
(331, 245)
(322, 251)
(333, 245)
(339, 246)
(348, 246)
(383, 267)
(383, 272)
(375, 276)
(365, 275)
(373, 282)
(379, 287)
(391, 289)
(398, 291)
(400, 307)
(378, 335)
(365, 357)
(354, 370)
(343, 381)
(335, 386)
