(268, 249)
(289, 248)
(297, 227)
(292, 237)
(287, 245)
(271, 246)
(286, 243)
(293, 233)
(296, 223)
(288, 235)
(281, 244)
(268, 244)
(282, 238)
(291, 232)
(297, 226)
(301, 231)
(296, 243)
(289, 251)
(273, 258)
(270, 255)
(266, 249)
(275, 256)
(283, 255)
(291, 248)
(301, 241)
(302, 232)
(313, 223)
(316, 228)
(297, 238)
(297, 250)
(317, 233)
(317, 243)
(297, 257)
(318, 240)
(319, 246)
(307, 255)
(337, 237)
(319, 244)
(322, 252)
(311, 258)
(328, 245)
(341, 240)
(354, 240)
(341, 240)
(321, 250)
(331, 246)
(339, 246)
(343, 247)
(321, 258)
(337, 281)
(324, 256)
(328, 253)
(339, 275)
(328, 252)
(317, 258)
(332, 290)
(320, 259)
(317, 249)
(306, 255)
(290, 294)
(285, 296)
(277, 296)
(274, 300)
(276, 303)
(283, 310)
(291, 326)
(284, 311)
(287, 311)
(291, 320)
(288, 311)
(292, 313)
(294, 320)
(291, 314)
(296, 314)
(297, 318)
(294, 313)
(277, 309)
(286, 328)
(277, 309)
(273, 308)
(279, 327)
(276, 328)
(272, 320)
(270, 334)
(261, 328)
(247, 326)
(241, 330)
(246, 335)
(244, 338)
(245, 344)
(253, 349)
(263, 354)
(264, 357)
(255, 355)
(253, 358)
(258, 356)
(261, 356)
(254, 361)
(259, 364)
(267, 358)
(273, 361)
(260, 368)
(260, 372)
(274, 362)
(278, 363)
(262, 378)
(259, 383)
(278, 373)
(256, 363)
(255, 358)
(273, 365)
