(198, 326)
(195, 334)
(192, 343)
(184, 352)
(177, 356)
(183, 467)
(187, 483)
(172, 468)
(178, 355)
(183, 343)
(190, 336)
(196, 334)
(177, 338)
(138, 370)
(31, 411)
(134, 374)
(78, 464)
(64, 469)
(75, 465)
(120, 487)
(163, 466)
(171, 468)
(185, 483)
(180, 507)
(172, 532)
(159, 472)
(117, 490)
(159, 476)
(122, 493)
(159, 492)
(172, 534)
(210, 580)
(207, 596)
(218, 574)
(187, 485)
(219, 572)
(243, 551)
(265, 541)
(293, 538)
(309, 534)
(320, 529)
(327, 517)
(335, 515)
(357, 539)
(361, 550)
(369, 555)
(379, 570)
(407, 580)
(397, 557)
(392, 534)
(383, 505)
(381, 481)
(382, 464)
(374, 458)
(372, 441)
(408, 479)
(418, 491)
(427, 503)
(448, 513)
(471, 537)
(487, 555)
(466, 532)
(440, 515)
(423, 495)
(409, 473)
(392, 461)
(373, 447)
(367, 413)
(356, 390)
(359, 373)
(347, 409)
(341, 432)
(342, 437)
(303, 509)
(295, 524)
(289, 530)
(271, 538)
(260, 544)
(231, 561)
(217, 573)
(210, 595)
(255, 586)
(264, 572)
(282, 554)
(297, 547)
(310, 541)
(321, 533)
(325, 517)
