(195, 230)
(193, 253)
(193, 300)
(199, 330)
(214, 361)
(214, 367)
(219, 373)
(228, 386)
(238, 395)
(248, 400)
(258, 403)
(284, 407)
(297, 405)
(361, 371)
(373, 359)
(395, 335)
(396, 329)
(406, 317)
(411, 309)
(406, 294)
(402, 287)
(398, 276)
(390, 266)
(384, 259)
(375, 247)
(369, 241)
(379, 254)
(370, 246)
(365, 243)
(358, 237)
(353, 234)
(347, 231)
(357, 241)
(345, 230)
(335, 217)
(331, 207)
(331, 195)
(331, 189)
(325, 202)
(322, 208)
(319, 216)
(318, 227)
(319, 242)
(321, 252)
(314, 234)
(312, 222)
(311, 211)
(316, 197)
(310, 203)
(305, 208)
(301, 228)
(299, 211)
(296, 231)
(295, 209)
(293, 208)
(290, 228)
(292, 203)
(288, 203)
(283, 231)
(290, 201)
(298, 179)
(275, 193)
(262, 198)
(243, 203)
(231, 211)
(229, 213)
(235, 224)
(223, 214)
(221, 205)
(208, 214)
(197, 225)
(194, 230)
(191, 255)
(191, 263)
